Column1,Column2,Column3
0.0001030317872787628,9.859698926772742e-5,6.793940894424769e-7
1.6031429568786022e-5,3.422333781548327e-5,2.951374165940762e-9
3.0737331613371115e-5,0.00028373849368852383,3.1924118984830107e-9
0.5425424546380032,0.41233683451759473,3.3675669241832035e-5
1.604224426876418e-5,0.00013257362075711239,2.1310225282432139e-7
0.457262580523698,0.5857772290089557,0.3629115452158391
2.2746873539775168e-5,0.0006802636357095115,3.097033442502227e-6
6.375172029353447e-6,0.0006565403962114304,0.6370507834413482
0.002711485784172006,0.001014686378415914,0.001216819920462867
0.0015946983883695298,0.0004716413842137741,8.306968810134099e-7
0.9828874210006634,0.000682402850586908,0.001175601559332193
0.0008739772256997605,0.007309427130036318,0.00014347953997819604
0.001878484948012797,0.0012469577000382033,2.9359345240508847e-5
0.00841951300979822,0.0009592777329543767,0.08542901203093449
0.0012972731157840636,0.9867164960737562,0.9119904581307263
0.00033714652750019123,0.0015991107499983934,1.4438776444334615e-5
0.014019029923265503,0.031129040920103386,0.010831002436872537
0.03768407822692282,0.0105633674317896,0.029619428181808148
0.9064108584666762,0.01297068440299388,0.00026497831048645986
0.006255568076677431,0.05197344315356195,0.1585610785108116
0.015421084575891817,0.028122999184565588,0.0013932598366189675
0.006203770559780599,0.013795787400687381,0.030999758852770107
0.005156810630708522,0.42808673410662934,0.7565925838932678
0.008848799540076993,0.4233579433996688,0.011737909977364359
0.1782821848369427,0.13525185512783489,0.009406702607777795
0.27599707941127544,0.051265409034083026,0.08768381165270721
0.053887964359558053,0.11738266977642658,0.0002372874559776731
0.06119069985318906,0.03989936181099072,0.00010539328916183457
0.08445756711965899,0.08573730451652074,0.8895896746174445
0.11978135369720756,0.09207289252425818,0.011240929423859304
0.06380071811582678,0.04535822323019731,0.001251623975872617
0.1626024326063415,0.4330322839796885,0.00048457697719911743
0.05248340558263536,0.09140073217646652,0.010079095635559492
0.26254227186721896,0.01711815691640763,0.007429378225027141
0.07362176152165606,0.06005182503457117,0.00037694529415250314
0.2403480621087127,0.5857024101328868,0.577274740534645
0.08859062480888777,0.04921602248256485,0.1798121254431146
0.11813891508542253,0.01746405052382203,0.05938874238538797
0.08914526879680892,0.09517128387053152,0.007000576794350882
0.07512969022865765,0.08387551886274948,0.15863839568776247
0.16069180698730648,0.028532816847922218,0.003900805730878613
0.2157994959889943,0.19653333803767856,0.06770010210058436
0.20983387022659988,0.22159747892330756,0.10105935584908109
0.013433851872250817,0.13523188382461102,0.00141902095780759
0.010105483721553043,0.042814731586032,0.09005703112339448
0.0446066777381362,0.16605589017904843,0.7349923052462313
0.28016905655248914,0.1022907826472948,0.0008702972151535726
0.06535975691267011,0.10694307795410542,1.0817768690297258e-6
