Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.016176112947688e-6,2.6561842756651255e-7,3.036368395745467e-7,0.0030114592197136737,4.976902565419408e-7,0.00031802557478216993,6.669885121255809e-7,1.098428688733471e-6
2.032352225895376e-6,5.312368551330251e-7,6.072736791490934e-7,0.006022918439427347,9.953805130838816e-7,0.0006360511495643399,1.3339770242511617e-6,2.196857377466942e-6
3.0485283388430644e-6,7.968552826995377e-7,9.1091051872364e-7,0.009034377659141021,1.4930707696258226e-6,0.0009540767243465097,2.000965536376743e-6,3.295286066200413e-6
4.064704451790752e-6,1.0624737102660502e-6,1.2145473582981868e-6,0.012045836878854695,1.9907610261677633e-6,0.0012721022991286797,2.6679540485023234e-6,4.393714754933884e-6
5.08088056473844e-6,1.3280921378325629e-6,1.5181841978727335e-6,0.015057296098568368,2.488451282709704e-6,0.0015901278739108497,3.334942560627904e-6,5.492143443667356e-6
6.097056677686128e-6,1.5937105653990755e-6,1.8218210374472802e-6,0.018068755318282042,2.9861415392516447e-6,0.0019081534486930197,4.001931072753485e-6,6.590572132400827e-6
7.113232790633816e-6,1.8593289929655882e-6,2.125457877021827e-6,0.021080214537995717,3.4838317957935854e-6,0.0022261790234751897,4.668919584879065e-6,7.689000821134299e-6
8.129408903581504e-6,2.124947420532101e-6,2.4290947165963735e-6,0.02409167375770939,3.9815220523355266e-6,0.0025442045982573594,5.335908097004646e-6,8.78742950986777e-6
9.145585016529192e-6,2.3905658480986135e-6,2.73273155617092e-6,0.02710313297742306,4.479212308877467e-6,0.002862230173039529,6.002896609130227e-6,9.885858198601242e-6
1.016176112947688e-5,2.656184275665126e-6,3.0363683957454666e-6,0.030114592197136733,4.976902565419408e-6,0.003180255747821699,6.669885121255807e-6,1.0984286887334713e-5
1.1177937242424568e-5,2.921802703231639e-6,3.340005235320013e-6,0.033126051416850405,5.474592821961349e-6,0.0034982813226038688,7.336873633381388e-6,1.2082715576068185e-5
1.2194113355372256e-5,3.1874211307981515e-6,3.6436420748945596e-6,0.03613751063656408,5.972283078503289e-6,0.0038163068973860385,8.00386214550697e-6,1.3181144264801656e-5
1.3210289468319944e-5,3.453039558364664e-6,3.947278914469106e-6,0.03914896985627775,6.46997333504523e-6,0.004134332472168208,8.67085065763255e-6,1.4279572953535128e-5
1.4226465581267632e-5,3.718657985931177e-6,4.250915754043653e-6,0.04216042907599142,6.967663591587171e-6,0.0044523580469503785,9.33783916975813e-6,1.5378001642268597e-5
1.524264169421532e-5,3.9842764134976895e-6,4.5545525936182e-6,0.04517188829570509,7.4653538481291115e-6,0.004770383621732549,1.0004827681883711e-5,1.6476430331002067e-5
1.625881780716301e-5,4.249894841064202e-6,4.858189433192747e-6,0.048183347515418765,7.963044104671053e-6,0.005088409196514719,1.0671816194009292e-5,1.7574859019735537e-5
1.72749939201107e-5,4.515513268630714e-6,5.161826272767294e-6,0.051194806735132437,8.460734361212994e-6,0.005406434771296889,1.1338804706134873e-5,1.8673287708469007e-5
1.8291170033058388e-5,4.781131696197226e-6,5.465463112341841e-6,0.05420626595484611,8.958424617754935e-6,0.005724460346079059,1.2005793218260453e-5,1.9771716397202476e-5
1.9307346146006078e-5,5.046750123763738e-6,5.769099951916388e-6,0.05721772517455978,9.456114874296875e-6,0.0060424859208612295,1.2672781730386034e-5,2.0870145085935946e-5
2.0323522258953767e-5,5.312368551330251e-6,6.072736791490935e-6,0.06022918439427345,9.953805130838816e-6,0.0063605114956434,1.3339770242511615e-5,2.1968573774669416e-5
2.1339698371901457e-5,5.577986978896763e-6,6.376373631065482e-6,0.06324064361398712,1.0451495387380757e-5,0.00667853707042557,1.4006758754637195e-5,2.3067002463402886e-5
2.2355874484849146e-5,5.843605406463275e-6,6.680010470640029e-6,0.0662521028337008,1.0949185643922697e-5,0.00699656264520774,1.4673747266762776e-5,2.4165431152136356e-5
2.3372050597796836e-5,6.109223834029787e-6,6.983647310214576e-6,0.06926356205341447,1.1446875900464638e-5,0.00731458821998991,1.5340735778888357e-5,2.5263859840869825e-5
2.4388226710744525e-5,6.3748422615963e-6,7.287284149789123e-6,0.07227502127312814,1.1944566157006579e-5,0.0076326137947720805,1.600772429101394e-5,2.6362288529603295e-5
2.5404402823692215e-5,6.640460689162812e-6,7.59092098936367e-6,0.07528648049284181,1.244225641354852e-5,0.00795063936955425,1.667471280313952e-5,2.7460717218336765e-5
2.6420578936639904e-5,6.906079116729324e-6,7.894557828938216e-6,0.07829793971255548,1.293994667009046e-5,0.00826866494433642,1.7341701315265104e-5,2.8559145907070235e-5
