Column1,Column2,Column3
0.0005898213494439407,6.421016985099867e-5,0.0009546826865048626
0.00022649675410299678,0.00013522646873638812,0.0005740590355382768
4.391278929754549e-6,0.00021324808917143253,0.0001726898521197257
0.901920860197493,0.16535856758359807,0.0023537841035279235
0.00012604432070584322,7.92555897152661e-5,0.0008136728194634141
0.0970159116318736,0.8339350983289607,0.35669376968030003
3.68735107071125e-5,6.722460311076278e-5,0.009211410508506296
7.960095674392039e-5,0.00014716916685630048,0.6292259313140394
0.0010595457358709818,0.0001571669138984741,0.0007176282482433394
0.3959955945047191,0.00031437779606741106,0.0011155060806235842
0.0007563903486700033,6.394697324909713e-5,0.0003742374549665555
0.0015293468764330151,0.03532815760679284,0.0031770186432431772
0.0009359293035114895,0.00025301124167255294,0.0010540285410197178
0.5990148009776024,0.002692317468485884,0.0155766325118376
0.0006367379094812255,0.9595132202211101,0.9751689803947239
7.165434371193641e-5,0.0016778017787236294,0.0028159681253422026
0.0012744893826711922,0.0033504032674263663,0.03998886976700053
0.9843998945496635,0.0009513216382713055,0.018527496352081466
0.0025641053945499315,0.0016563373909978581,0.006749261832189477
0.0011069849541375735,0.003183331775081337,0.015703047814360317
0.0048486669289735185,0.0030622438809837366,0.07318292372195856
0.0018021561765375264,0.0008661288062955636,0.33337018805555146
0.003289309971239653,0.3793811577912033,0.4879962651420804
0.0007143926422271119,0.6075490754497405,0.024481947314777753
0.03817416028804209,0.0037198257406110434,0.12682541067493708
0.04168561997112303,0.0035610407483799393,0.07865618221388843
0.69871969824297,0.004243371641583302,0.050282621361522756
0.016636942540311107,0.008118956513983512,0.2850475626117836
0.08099004685006946,0.9675148259516257,0.09942160053368737
0.0252342151722659,0.0022891719842544176,0.20919521420090034
0.07047149131515365,0.0017137708016234856,0.08559562695778168
0.028087825620064757,0.008839036617938854,0.06497578144549883
0.17712292488335302,0.1197854381038552,0.05682159470198876
0.1384695002265129,0.16194429578919775,0.4985800550716516
0.20702500831103265,0.07020747929457977,0.1097214929467663
0.1001721478482351,0.3595409867364454,0.08357313552812275
0.0529994858431168,0.11577488516920112,0.0352707149263834
0.22576658190622004,0.044297422968280105,0.11807024939785248
0.030051716765747413,0.07649363543552609,0.044978062939606975
0.06839263421578208,0.051955856502914705,0.05298469448762775
0.10842447663926046,0.09615415313703231,0.08274290366081738
0.3452239820309254,0.06697465200435997,0.20980629079462665
0.09820615175047631,0.4917425151138196,0.20242316443091662
0.041511740340211566,0.12587729035840003,0.06538494270340517
0.13773904650691696,0.03175534878149986,0.09963096031502788
0.12520864266630086,0.09153134771967876,0.06385609499611922
0.0659464483872901,0.050598474407007495,0.05420679121094973
0.07773951167861842,0.04536621847820195,0.22194885188813743
