Column1,Column2,Column3
0.0002635507683311251,0.0001487099825661129,0.0004994388368521424
0.00025146193755909966,7.698173792536445e-5,0.0007291601031562023
0.0002635285106385089,7.199638381054581e-5,0.0001468831871613337
0.8451755849573895,0.20807193067338078,0.0021993462994636444
0.000524265442246815,0.0001856694178869512,0.0006266006870285947
0.15333219198225506,0.7905382673650643,0.36005831579685105
3.068919940084145e-5,0.0005491008417445692,0.007714208479510327
0.00015872720217899593,0.000357343597621304,0.6280260466099766
0.0033088866908308847,0.0002774552093066602,0.00042311754030504765
0.4387478800112075,0.0004139995081030393,0.00017296143275190583
0.0014956836040155976,0.0006905392747694596,0.0009952006878999752
0.003905813925610976,0.10692631008594863,0.001636947712540208
0.0009915106687640115,0.0005923922871909207,0.0006586946085876676
0.5496838201237599,0.0015148025885212196,0.004792268295327644
0.0010113656884234246,0.8879327642499018,0.9892463861513588
0.0008550392873875554,0.0016517367962583524,0.0020744235712287415
0.021341491349250456,0.0045764858797320085,0.05050590533669421
0.8766768321761261,0.0014771941037419094,0.042334282002845176
0.02827404415221643,0.001004150400001376,0.01242003174195685
0.0037906757470368077,0.0032337320501488777,0.059550851568678856
0.013306245840975641,0.004306297134449924,0.1070475627247878
0.004340655371653943,0.0004795551365980071,0.23924897838030237
0.049532339359402114,0.38992255939691856,0.46494324975858986
0.0027377160033383017,0.5950000258984093,0.02394913848614492
0.10035968944930466,0.009583392712952622,0.0722372051850251
0.07077924295566809,0.006374579624392113,0.18514405637513218
0.40464155845378963,0.00785710697309879,0.05885878772501715
0.024899512704268597,0.006203446916621792,0.06630216017323179
0.11901867241298993,0.9507785225978447,0.1927510422640172
0.07250751964546848,0.002987651877457236,0.08022703335377909
0.13649670653973625,0.006619027151955301,0.23680058667030132
0.07129709783877441,0.009596272145677334,0.1076791282534963
0.09506754209867865,0.07148816293967683,0.11109576910667096
0.09702400718102584,0.25254842454063653,0.047108926244542146
0.1830958675667774,0.07139689735639623,0.06468454240364728
0.025071290168150472,0.2633528005155765,0.14912310641374996
0.24138603802048486,0.09282519916102253,0.389062704065625
0.08254566676004252,0.10554898900958849,0.10436084304330877
0.09951144406089922,0.063877348627825,0.09427690091127597
0.1762981441439411,0.07896217784927773,0.040287207811180066
0.08034594707300385,0.13312539078806182,0.11272772227186745
0.06112656048318792,0.0670987441290453,0.13626410205943265
0.05075304747357743,0.19748917064341634,0.12796416002133665
0.21271590595724352,0.07294301015933771,0.18983624180972244
0.10287149575452281,0.24589509513395535,0.21126541705685756
0.1003246151892765,0.10718306936350115,0.06807462147256067
0.20735509826747386,0.06763530199168252,0.058671419170087065
0.1845073298017141,0.1086302177909999,0.09519631613813544
