Column1,Column2,Column3
0.00018979977580275628,9.523513745333544e-6,2.4213549138502418e-5
0.00010946205761527581,1.160024270779935e-5,9.847185291335289e-7
2.9815156305343582e-5,0.00025057938371007084,3.7810202290899125e-5
0.7900135645690193,0.0013438527637345695,7.690877599769576e-6
5.152329729605909e-6,0.0007420113633749756,1.0689039421747528e-6
0.20961446094175804,0.7444075720068166,7.261674363797861e-7
3.763233022390667e-5,0.25093518114498614,0.37042725170563806
1.1283954578885499e-7,0.00229967958092442,0.629500253875425
0.001660124958977056,4.887624184828945e-5,0.00023117981703364428
0.6357116101768279,0.0004320510838718671,2.5914775072850467e-5
0.0012183196381165633,0.00041885947005833557,0.0001310961109695992
2.89477284037563e-5,1.917003912088398e-5,8.750249126035561e-7
0.0002921865321456931,0.0006884376982647118,4.862620071385007e-5
0.3608648277503875,4.300099538886157e-5,0.14411196118749275
0.00021114455414449374,0.9786183113393667,0.8554470128796429
1.2838660997259069e-5,0.019731293132080375,3.3340041617249445e-6
0.005768172881882428,0.011779947374952185,0.0008311203630397031
0.42157121195093533,0.0029906542497875827,2.887256886220265e-5
0.5511607909402597,0.0040763921838278695,7.149924389972899e-5
0.0012159403122543751,0.060000525269471826,0.00010527047363285662
0.00629627830110802,0.23361353829297773,0.7343286952010812
0.0012039935073466373,0.00040640482709402057,0.2641322029122281
0.01221880822442295,0.0042927728104120355,0.0004955901191428317
0.0005648038817905627,0.6828397649914768,6.7491181134439785e-6
0.08188129030313562,0.011937991411531635,0.1052842030809578
0.006085686062302561,0.08682259886298072,0.05456776834864093
0.28002002440349016,0.020997269127111768,0.011998683863889088
0.18402936667675865,0.00023966962863508282,0.7464815770825006
0.07052550843661061,0.8526294243101409,0.013632011733039906
0.07298379841473837,0.008253984913832247,0.0005941431941965073
0.24842296488065505,0.016987742230374782,0.06712255036503124
0.05605136082230893,0.0021313195153927563,0.000319062331743729
0.024565114065655206,0.007973692403741059,0.005398488796329538
0.007921411877051868,0.023517810444909908,0.01647912881893225
0.12283969833573732,0.02749970063684733,0.00018908324599507513
0.029643964233518467,0.00240552189153353,0.00011345055502774511
0.4278299735579263,0.007167921856859306,0.9614930508776632
0.20625845453534,0.6756437886505435,0.002568879385695913
0.009262116368884207,0.23330734547947163,0.012657284374673769
0.17167926702588657,0.022484218636093786,0.0011006339456825132
0.03235629364978921,0.19400970093688963,0.0013939634054226998
0.008518742023633397,0.04615361938353422,0.026083413422614967
0.003912852868932226,0.1429603685748342,0.030559762248828115
0.009489911127486157,0.04880598765941651,0.0020415646483125625
0.0008605460409895134,0.20360143606794331,5.097128693603466e-5
0.21120479093242037,0.22052100531026245,0.011160673290908174
0.0003799884833906356,0.05067293000133679,0.9272612126236067
0.7332768748733585,0.09327495206578307,0.0014484390733708033
