Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.644772738680432e-7,4.4733907864680667e-7,7.172676420734971e-7,0.0030046336433767564,7.047899828524904e-7,0.0003253738521919851,4.467411546212388e-7,2.4522263253004986e-7
1.5289545477360863e-6,8.946781572936133e-7,1.4345352841469942e-6,0.006009267286753513,1.4095799657049807e-6,0.0006507477043839702,8.934823092424776e-7,4.904452650600997e-7
2.2934318216041294e-6,1.34201723594042e-6,2.1518029262204913e-6,0.00901390093013027,2.114369948557471e-6,0.0009761215565759554,1.3402234638637163e-6,7.356678975901496e-7
3.0579090954721726e-6,1.7893563145872267e-6,2.8690705682939884e-6,0.012018534573507026,2.8191599314099615e-6,0.0013014954087679405,1.7869646184849551e-6,9.808905301201994e-7
3.822386369340216e-6,2.2366953932340333e-6,3.5863382103674854e-6,0.015023168216883782,3.5239499142624517e-6,0.0016268692609599255,2.2337057731061938e-6,1.2261131626502493e-6
4.586863643208259e-6,2.68403447188084e-6,4.3036058524409825e-6,0.01802780186026054,4.228739897114942e-6,0.0019522431131519106,2.6804469277274326e-6,1.4713357951802992e-6
5.3513409170763016e-6,3.1313735505276467e-6,5.02087349451448e-6,0.021032435503637297,4.933529879967433e-6,0.0022776169653438956,3.1271880823486714e-6,1.716558427710349e-6
6.115818190944344e-6,3.5787126291744533e-6,5.738141136587977e-6,0.024037069147014055,5.638319862819923e-6,0.002602990817535881,3.5739292369699103e-6,1.961781060240399e-6
6.880295464812387e-6,4.02605170782126e-6,6.455408778661474e-6,0.027041702790390813,6.343109845672413e-6,0.002928364669727866,4.020670391591149e-6,2.207003692770449e-6
7.64477273868043e-6,4.473390786468067e-6,7.172676420734971e-6,0.03004633643376757,7.0478998285249035e-6,0.0032537385219198515,4.4674115462123875e-6,2.452226325300499e-6
8.409250012548474e-6,4.920729865114873e-6,7.889944062808468e-6,0.033050970077144325,7.752689811377395e-6,0.0035791123741118367,4.914152700833626e-6,2.697448957830549e-6
9.173727286416517e-6,5.36806894376168e-6,8.607211704881965e-6,0.03605560372052108,8.457479794229885e-6,0.003904486226303822,5.360893855454865e-6,2.942671590360599e-6
9.938204560284561e-6,5.815408022408487e-6,9.324479346955462e-6,0.03906023736389783,9.162269777082375e-6,0.004229860078495807,5.807635010076104e-6,3.1878942228906492e-6
1.0702681834152605e-5,6.262747101055293e-6,1.004174698902896e-5,0.04206487100727459,9.867059759934865e-6,0.004555233930687792,6.254376164697343e-6,3.4331168554206993e-6
1.1467159108020649e-5,6.7100861797021e-6,1.0759014631102456e-5,0.04506950465065134,1.0571849742787356e-5,0.004880607782879777,6.701117319318582e-6,3.6783394879507494e-6
1.2231636381888692e-5,7.157425258348907e-6,1.1476282273175953e-5,0.048074138294028096,1.1276639725639846e-5,0.005205981635071762,7.1478584739398206e-6,3.9235621204807994e-6
1.2996113655756736e-5,7.604764336995713e-6,1.219354991524945e-5,0.05107877193740485,1.1981429708492336e-5,0.005531355487263747,7.594599628561059e-6,4.1687847530108495e-6
