Column1,Column2,Column3
1.3927516050696364e-5,6.830189964840015e-6,8.097171285559731e-5
4.024671020834829e-5,2.3660338178486487e-6,9.304815102168632e-5
2.517877006773397e-5,4.694888917429879e-6,4.155244558081272e-6
0.9805985471299105,7.408135403628115e-5,0.0001299681401129164
4.698071153465179e-6,5.5314748482443865e-6,0.0002895324412326685
0.01929283954930183,0.9651050596860472,0.3551420228658827
1.4145142070170692e-5,0.034684180052749994,0.007614094041297344
1.0417111237461908e-5,0.00011725631961817556,0.636646207403039
0.001720813385482644,0.00011805586747642779,0.00423721995820112
0.022281510447824955,5.031413766457379e-6,0.0015884628857915676
0.0007135328237779999,1.7468361390469277e-5,7.5032462140178e-5
0.00031303111215478797,5.700811776560355e-5,0.005875814656144783
0.0014964016580223305,3.008502981681811e-5,0.0007285748517136169
0.9726339768647321,0.0007550274091779705,0.2476654238290128
0.0006450550556123298,0.9989840336522179,0.737702395128733
0.00019567865239304718,3.329014838835781e-5,0.0021270762282630065
0.009536946702135977,0.009296573620170109,0.01549616311833168
0.888899341066375,0.0294319335655708,0.005000703614706292
0.00350007069460559,0.0014063700632648464,0.03461921444439353
0.0013480574901071866,0.0007274447350024465,0.010753422122609494
0.08330207603039849,0.004440874852111491,0.06732152680587515
0.0024989129991444922,0.0005055466555911763,0.0013449577112304228
0.004877570496266248,2.291681883335301e-5,0.8653434691902531
0.006037024520966946,0.9541683396894558,0.00012054299260041664
0.058257115398664815,0.05483663812442789,0.06960022618883853
0.18849645966054906,0.036480402013817824,0.0028166888081978436
0.6184851757058772,0.11269553794191825,0.00647199376933907
0.03930770161337071,0.09852756388493364,0.00013495469782194157
0.015497764008456944,0.034289242222159455,0.06279437484859614
0.047917137357832616,0.00024472114754065557,0.7089418457663214
0.012918219538860154,0.6021839695998216,0.1345439143230449
0.019120426716388642,0.06074192506538062,0.01469600159784028
0.09317054995386806,0.11202236798264611,0.0046700048355897495
0.3199371268610222,0.41550410334479065,0.0011397318670339082
0.028255489675959877,0.008189406474305418,0.02514136179753852
0.08008008806459477,0.05899619733020242,0.00012043139858860446
0.08415584214800426,0.002952316962249236,0.008830281335404297
0.21533012204118357,0.018166307042318214,0.03965539966907167
0.030038948156836238,0.28443594904797787,0.00014787370969932272
0.14903183309853082,0.09973335181551023,0.9202949153870739
0.1748387399657625,0.0024511276998913974,0.08510455737145049
0.4607695899757878,0.016219718574824887,0.018788175446098728
0.1171284821255495,0.0018723346155508473,0.004275220969699898
0.005614534778065606,0.00040276753319045555,0.17456891099462257
0.07759317259740803,0.9553397027429523,0.3286515033043307
0.04229692901272131,0.021518568925871864,0.3320498371161298
0.11059477967291671,0.00010599470632891548,0.00016111221977245177
0.01116377187178854,0.00208978520138921,0.056400682577895274
