Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.472584119218521e-6,2.0543256642523856e-6,9.614859792987897e-7,0.00299923393739633,1.9435999241905118e-7,0.00032866263180013756,6.140605081227522e-9,7.478677765966782e-7
2.945168238437042e-6,4.108651328504771e-6,1.9229719585975794e-6,0.00599846787479266,3.8871998483810236e-7,0.0006573252636002751,1.2281210162455045e-8,1.4957355531933565e-6
4.417752357655563e-6,6.162976992757157e-6,2.884457937896369e-6,0.00899770181218899,5.830799772571536e-7,0.0009859878954004127,1.8421815243682566e-8,2.243603329790035e-6
5.890336476874084e-6,8.217302657009543e-6,3.845943917195159e-6,0.01199693574958532,7.774399696762047e-7,0.0013146505272005502,2.456242032491009e-8,2.991471106386713e-6
7.3629205960926044e-6,1.0271628321261928e-5,4.807429896493949e-6,0.014996169686981649,9.717999620952559e-7,0.0016433131590006878,3.070302540613761e-8,3.739338882983391e-6
8.835504715311126e-6,1.2325953985514313e-5,5.768915875792739e-6,0.01799540362437798,1.1661599545143071e-6,0.0019719757908008254,3.684363048736513e-8,4.487206659580069e-6
1.0308088834529648e-5,1.4380279649766698e-5,6.730401855091529e-6,0.02099463756177431,1.3605199469333584e-6,0.0023006384226009627,4.298423556859265e-8,5.235074436176747e-6
1.1780672953748169e-5,1.6434605314019085e-5,7.69188783439032e-6,0.023993871499170642,1.5548799393524096e-6,0.0026293010544011005,4.912484064982017e-8,5.982942212773425e-6
1.325325707296669e-5,1.848893097827147e-5,8.65337381368911e-6,0.026993105436566973,1.749239931771461e-6,0.0029579636862012383,5.526544573104769e-8,6.730809989370103e-6
1.4725841192185212e-5,2.0543256642523856e-5,9.6148597929879e-6,0.029992339373963305,1.943599924190512e-6,0.003286626318001376,6.140605081227521e-8,7.478677765966781e-6
1.6198425311403734e-5,2.259758230677624e-5,1.057634577228669e-5,0.032991573311359636,2.1379599166095634e-6,0.003615288949801514,6.754665589350273e-8,8.22654554256346e-6
1.7671009430622255e-5,2.4651907971028626e-5,1.153783175158548e-5,0.03599080724875597,2.3323199090286147e-6,0.003943951581601652,7.368726097473025e-8,8.974413319160138e-6
1.9143593549840777e-5,2.670623363528101e-5,1.249931773088427e-5,0.0389900411861523,2.526679901447666e-6,0.004272614213401789,7.982786605595777e-8,9.722281095756817e-6
2.06161776690593e-5,2.8760559299533396e-5,1.346080371018306e-5,0.04198927512354863,2.721039893866717e-6,0.004601276845201927,8.596847113718529e-8,1.0470148872353496e-5
2.208876178827782e-5,3.0814884963785785e-5,1.442228968948185e-5,0.04498850906094496,2.9153998862857685e-6,0.004929939477002065,9.210907621841281e-8,1.1218016648950175e-5
2.356134590749634e-5,3.286921062803817e-5,1.538377566878064e-5,0.04798774299834129,3.1097598787048197e-6,0.005258602108802203,9.824968129964033e-8,1.1965884425546854e-5
2.5033930026714863e-5,3.4923536292290555e-5,1.6345261648079427e-5,0.05098697693573762,3.304119871123871e-6,0.0055872647406023405,1.0439028638086785e-7,1.2713752202143532e-5
2.6506514145933385e-5,3.697786195654294e-5,1.7306747627378215e-5,0.053986210873133954,3.4984798635429222e-6,0.005915927372402478,1.1053089146209537e-7,1.3461619978740211e-5
2.7979098265151906e-5,3.9032187620795326e-5,1.8268233606677004e-5,0.056985444810530285,3.6928398559619735e-6,0.006244590004202616,1.1667149654332289e-7,1.420948775533689e-5
2.9451682384370428e-5,4.108651328504771e-5,1.9229719585975792e-5,0.059984678747926616,3.887199848381024e-6,0.006573252636002754,1.2281210162455042e-7,1.4957355531933569e-5
3.092426650358895e-5,4.3140838949300096e-5,2.019120556527458e-5,0.06298391268532294,4.081559840800075e-6,0.006901915267802892,1.2895270670577794e-7,1.5705223308530246e-5
3.239685062280747e-5,4.519516461355248e-5,2.115269154457337e-5,0.06598314662271927,4.275919833219126e-6,0.007230577899603029,1.3509331178700546e-7,1.6453091085126925e-5
3.3869434742025986e-5,4.724949027780487e-5,2.2114177523872157e-5,0.0689823805601156,4.470279825638177e-6,0.007559240531403167,1.4123391686823298e-7,1.7200958861723604e-5
3.5342018861244504e-5,4.930381594205725e-5,2.3075663503170946e-5,0.07198161449751193,4.664639818057228e-6,0.007887903163203305,1.473745219494605e-7,1.7948826638320283e-5
3.681460298046302e-5,5.135814160630964e-5,2.4037149482469734e-5,0.07498084843490826,4.8589998104762785e-6,0.008216565795003442,1.5351512703068802e-7,1.8696694414916962e-5
3.828718709968154e-5,5.341246727056202e-5,2.4998635461768523e-5,0.0779800823723046,5.053359802895329e-6,0.008545228426803579,1.5965573211191554e-7,1.944456219151364e-5
3.975977121890006e-5,5.546679293481441e-5,2.596012144106731e-5,0.08097931630970093,5.24771979531438e-6,0.008873891058603716,1.6579633719314306e-7,2.019242996811032e-5
4.123235533811858e-5,5.752111859906679e-5,2.69216074203661e-5,0.08397855024709726,5.442079787733431e-6,0.009202553690403853,1.7193694227437058e-7,2.0940297744707e-5
4.2704939457337095e-5,5.957544426331918e-5,2.7883093399664888e-5,0.08697778418449359,5.636439780152482e-6,0.00953121632220399,1.780775473555981e-7,2.1688165521303677e-5
4.417752357655561e-5,6.162976992757157e-5,2.8844579378963676e-5,0.08997701812188992,5.830799772571533e-6,0.009859878954004126,1.8421815243682562e-7,2.2436033297900356e-5
5.216582296818692e-5,0.0013957645058864728,3.405090587397496e-5,0.0899857817577066,8.76187787931632e-6,0.011830847137040707,1.943584418987668e-6,2.4017741559122685e-5
6.015412235981822e-5,0.0027298992418453736,3.925723236898624e-5,0.08999454539352329,1.1692955986061105e-5,0.013801815320077288,3.70295068553851e-6,2.5599449820345014e-5
6.814242175144952e-5,0.004064033977804275,4.446355886399753e-5,0.09000330902933998,1.462403409280589e-5,0.01577278350311387,5.4623169520893525e-6,2.7181158081567343e-5
