Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.238427058270281e-7,2.7268108740029203e-6,9.271027780540164e-7,0.0029605268528401564,3.4988386909158974e-7,0.0003667580388384543,8.665431296268424e-7,2.5425829812011633e-7
1.8476854116540562e-6,5.453621748005841e-6,1.8542055561080327e-6,0.005921053705680313,6.997677381831795e-7,0.0007335160776769086,1.7330862592536849e-6,5.085165962402327e-7
2.771528117481084e-6,8.180432622008761e-6,2.781308334162049e-6,0.00888158055852047,1.0496516072747692e-6,0.001100274116515363,2.599629388880527e-6,7.62774894360349e-7
3.6953708233081124e-6,1.0907243496011681e-5,3.7084111122160654e-6,0.011842107411360625,1.399535476366359e-6,0.0014670321553538171,3.4661725185073698e-6,1.0170331924804653e-6
4.619213529135141e-6,1.3634054370014601e-5,4.635513890270082e-6,0.014802634264200781,1.7494193454579487e-6,0.0018337901941922713,4.332715648134212e-6,1.2712914906005818e-6
5.543056234962169e-6,1.6360865244017523e-5,5.562616668324098e-6,0.01776316111704094,2.0993032145495384e-6,0.0022005482330307254,5.199258777761055e-6,1.5255497887206982e-6
6.466898940789197e-6,1.9087676118020442e-5,6.489719446378115e-6,0.020723687969881097,2.449187083641128e-6,0.0025673062718691796,6.065801907387898e-6,1.7798080868408147e-6
7.390741646616226e-6,2.1814486992023362e-5,7.416822224432132e-6,0.023684214822721254,2.799070952732718e-6,0.002934064310707634,6.93234503701474e-6,2.034066384960931e-6
8.314584352443253e-6,2.4541297866026282e-5,8.343925002486148e-6,0.026644741675561412,3.1489548218243076e-6,0.003300822349546088,7.798888166641582e-6,2.2883246830810475e-6
9.238427058270281e-6,2.7268108740029202e-5,9.271027780540165e-6,0.02960526852840157,3.4988386909158974e-6,0.003667580388384542,8.665431296268425e-6,2.542582981201164e-6
1.016226976409731e-5,2.9994919614032122e-5,1.0198130558594182e-5,0.03256579538124173,3.8487225600074875e-6,0.004034338427222997,9.531974425895267e-6,2.7968412793212804e-6
1.1086112469924338e-5,3.2721730488035045e-5,1.1125233336648198e-5,0.035526322234081885,4.198606429099077e-6,0.004401096466061451,1.039851755552211e-5,3.051099577441397e-6
1.2009955175751366e-5,3.5448541362037965e-5,1.2052336114702215e-5,0.03848684908692204,4.548490298190666e-6,0.004767854504899905,1.1265060685148953e-5,3.3053578755615133e-6
1.2933797881578395e-5,3.8175352236040885e-5,1.2979438892756232e-5,0.0414473759397622,4.8983741672822555e-6,0.005134612543738359,1.2131603814775795e-5,3.5596161736816297e-6
1.3857640587405423e-5,4.0902163110043805e-5,1.3906541670810248e-5,0.04440790279260236,5.248258036373845e-6,0.005501370582576813,1.2998146944402638e-5,3.813874471801746e-6
1.4781483293232451e-5,4.3628973984046725e-5,1.4833644448864265e-5,0.047368429645442515,5.598141905465434e-6,0.005868128621415268,1.386469007402948e-5,4.068132769921862e-6
1.570532599905948e-5,4.6355784858049645e-5,1.576074722691828e-5,0.05032895649828267,5.9480257745570234e-6,0.006234886660253722,1.4731233203656323e-5,4.322391068041979e-6
1.6629168704886506e-5,4.9082595732052564e-5,1.6687850004972297e-5,0.05328948335112283,6.297909643648613e-6,0.006601644699092176,1.5597776333283164e-5,4.576649366162095e-6
1.7553011410713533e-5,5.1809406606055484e-5,1.761495278302631e-5,0.05625001020396299,6.647793512740202e-6,0.00696840273793063,1.6464319462910007e-5,4.8309076642822115e-6
1.847685411654056e-5,5.4536217480058404e-5,1.8542055561080327e-5,0.059210537056803146,6.997677381831791e-6,0.007335160776769084,1.733086259253685e-5,5.085165962402328e-6
1.9400696822367586e-5,5.7263028354061324e-5,1.946915833913434e-5,0.062171063909643304,7.347561250923381e-6,0.007701918815607538,1.8197405722163692e-5,5.339424260522444e-6
2.0324539528194613e-5,5.9989839228064244e-5,2.0396261117188357e-5,0.06513159076248345,7.69744512001497e-6,0.008068676854445993,1.9063948851790535e-5,5.593682558642561e-6
2.124838223402164e-5,6.271665010206716e-5,2.132336389524237e-5,0.0680921176153236,8.04732898910656e-6,0.008435434893284448,1.9930491981417378e-5,5.847940856762677e-6
2.2172224939848666e-5,6.544346097607009e-5,2.2250466673296387e-5,0.07105264446816376,8.397212858198149e-6,0.008802192932122904,2.079703511104422e-5,6.102199154882794e-6
2.3096067645675693e-5,6.817027185007302e-5,2.31775694513504e-5,0.0740131713210039,8.747096727289738e-6,0.009168950970961359,2.1663578240671063e-5,6.35645745300291e-6
2.401991035150272e-5,7.089708272407594e-5,2.4104672229404416e-5,0.07697369817384406,9.096980596381327e-6,0.009535709009799814,2.2530121370297906e-5,6.610715751123027e-6
2.4943753057329746e-5,7.362389359807887e-5,2.503177500745843e-5,0.07993422502668421,9.446864465472917e-6,0.009902467048638269,2.3396664499924748e-5,6.864974049243143e-6
2.5867595763156773e-5,7.63507044720818e-5,2.5958877785512446e-5,0.08289475187952436,9.796748334564506e-6,0.010269225087476724,2.426320762955159e-5,7.1192323473632595e-6
2.67914384689838e-5,7.907751534608472e-5,2.688598056356646e-5,0.08585527873236451,1.0146632203656095e-5,0.010635983126315179,2.5129750759178434e-5,7.373490645483376e-6
2.7715281174810826e-5,8.180432622008765e-5,2.7813083341620476e-5,0.08881580558520466,1.0496516072747685e-5,0.011002741165153634,2.5996293888805276e-5,7.627748943603492e-6
3.2048343250352656e-5,0.0015446594101491047,2.960637201285271e-5,0.08883004678736005,2.053593792720134e-5,0.012838695047699026,2.8124417132360483e-5,9.617017802352242e-6
3.638140532589449e-5,0.0030075144940781215,3.1399660684084944e-5,0.08884428798951544,3.0575359781655e-5,0.014674648930244418,3.025254037591569e-5,1.160628666110099e-5
4.071446740143632e-5,0.004470369578007139,3.319294935531718e-5,0.08885852919167082,4.0614781636108656e-5,0.01651060281278981,3.23806636194709e-5,1.3595555519849738e-5
4.504752947697815e-5,0.005933224661936156,3.498623802654942e-5,0.08887277039382621,5.065420349056231e-5,0.018346556695335203,3.450878686302611e-5,1.558482437859849e-5
4.938059155251998e-5,0.007396079745865173,3.6779526697781656e-5,0.0888870115959816,6.069362534501597e-5,0.020182510577880595,3.663691010658132e-5,1.7574093237347237e-5
5.371365362806181e-5,0.00885893482979419,3.8572815369013893e-5,0.08890125279813699,7.073304719946962e-5,0.022018464460425987,3.876503335013653e-5,1.9563362096095985e-5
5.804671570360364e-5,0.010321789913723208,4.036610404024613e-5,0.08891549400029237,8.077246905392328e-5,0.02385441834297138,4.089315659369174e-5,2.1552630954844734e-5
6.237977777914547e-5,0.011784644997652225,4.215939271147837e-5,0.08892973520244776,9.081189090837695e-5,0.02569037222551677,4.302127983724695e-5,2.3541899813593482e-5
6.671283985468731e-5,0.013247500081581242,4.3952681382710605e-5,0.08894397640460315,0.00010085131276283061,0.027526326108062164,4.514940308080216e-5,2.553116867234223e-5
7.104590193022915e-5,0.01471035516551026,4.574597005394284e-5,0.08895821760675854,0.00011089073461728427,0.029362279990607556,4.727752632435737e-5,2.752043753109098e-5
7.537896400577098e-5,0.016173210249439275,4.753925872517508e-5,0.08897245880891393,0.00012093015647173793,0.031198233873152948,4.940564956791258e-5,2.9509706389839727e-5
7.971202608131282e-5,0.01763606533336829,4.933254739640732e-5,0.08898670001106931,0.00013096957832619158,0.033034187755698344,5.153377281146779e-5,3.149897524858848e-5
8.404508815685466e-5,0.019098920417297306,5.1125836067639555e-5,0.0890009412132247,0.00014100900018064523,0.034870141638243736,5.3661896055023e-5,3.348824410733723e-5
8.83781502323965e-5,0.020561775501226322,5.291912473887179e-5,0.08901518241538009,0.00015104842203509888,0.03670609552078913,5.579001929857821e-5,3.547751296608598e-5
9.271121230793833e-5,0.022024630585155337,5.471241341010403e-5,0.08902942361753548,0.00016108784388955253,0.03854204940333452,5.791814254213342e-5,3.7466781824834734e-5
9.704427438348017e-5,0.023487485669084353,5.6505702081336266e-5,0.08904366481969087,0.00017112726574400618,0.04037800328587991,6.004626578568863e-5,3.9456050683583486e-5
0.00010137733645902201,0.02495034075301337,5.8298990752568504e-5,0.08905790602184625,0.00018116668759845983,0.042213957168425305,6.217438902924384e-5,4.144531954233224e-5
0.00010571039853456385,0.026413195836942384,6.009227942380074e-5,0.08907214722400164,0.00019120610945291347,0.0440499110509707,6.430251227279905e-5,4.343458840108099e-5
0.00011004346061010568,0.0278760509208714,6.188556809503298e-5,0.08908638842615703,0.00020124553130736712,0.04588586493351609,6.643063551635425e-5,4.542385725982974e-5
0.00011437652268564752,0.029338906004800415,6.367885676626522e-5,0.08910062962831242,0.00021128495316182077,0.04772181881606148,6.855875875990945e-5,4.741312611857849e-5
0.00011870958476118936,0.03080176108872943,6.547214543749745e-5,0.0891148708304678,0.00022132437501627442,0.049557772698606874,7.068688200346466e-5,4.9402394977327245e-5
0.0001230426468367312,0.032264616172658446,6.726543410872969e-5,0.08912911203262319,0.00023136379687072807,0.051393726581152266,7.281500524701986e-5,5.1391663836076e-5
0.00012737570891227303,0.03372747125658746,6.905872277996193e-5,0.08914335323477858,0.00024140321872518172,0.05322968046369766,7.494312849057506e-5,5.338093269482475e-5
0.00013170877098781487,0.03519032634051648,7.085201145119416e-5,0.08915759443693397,0.0002514426405796354,0.05506563434624305,7.707125173413027e-5,5.53702015535735e-5
0.0001360418330633567,0.03665318142444549,7.26453001224264e-5,0.08917183563908936,0.00026148206243408904,0.05690158822878844,7.919937497768547e-5,5.735947041232225e-5
0.00014037489513889855,0.03811603650837451,7.443858879365864e-5,0.08918607684124474,0.0002715214842885427,0.058737542111333835,8.132749822124067e-5,5.9348739271071004e-5
0.00014470795721444038,0.039578891592303524,7.623187746489088e-5,0.08920031804340013,0.00028156090614299634,0.06057349599387923,8.345562146479588e-5,6.133800812981975e-5
0.00014904101928998222,0.04104174667623254,7.802516613612311e-5,0.08920032774664267,0.00029160032799745,0.06240944987642462,8.558374470835108e-5,6.33272769885685e-5
0.00015337408136552406,0.042504601760161555,7.981845480735535e-5,0.08920033744988522,0.00030163974985190364,0.06424540375897002,8.771186795190628e-5,6.531654584731725e-5
0.0001577071434410659,0.04396745684409057,8.161174347858759e-5,0.08920034715312776,0.0003116791717063573,0.06608135764151542,8.983999119546149e-5,6.7305814706066e-5
0.00018359461464847904,0.046966149011958565,0.00030657482952672004,0.08920765524942789,0.00034557203185338375,0.06608925882367424,0.00011757083937832255,7.426343612702772e-5
0.00020948208585589218,0.04996484117982656,0.0005315379155748525,0.0892076645244915,0.0003794648920004102,0.06609716000583306,0.0001453016875611836,8.122105754798945e-5
0.00023536955706330532,0.052963533347694554,0.0007565010016229849,0.0892076737995551,0.00041335775214743667,0.06610506118799188,0.00017303253574404466,8.817867896895117e-5
0.00026125702827071843,0.05596222551556255,0.0009814640876711174,0.08920768307461871,0.0004472506122944631,0.0661129623701507,0.00020076338392690572,9.513630038991289e-5
0.00028714449947813157,0.05896091768343054,0.0012064271737192499,0.08920769234968232,0.0004811434724414896,0.06612086355230952,0.00022849423210976678,0.00010209392181087461
0.0003130319706855447,0.06195960985129854,0.0014313902597673824,0.08920770162474592,0.000515036332588516,0.06612086450018388,0.0002562250802926278,0.00010905154323183633
0.00033891944189295785,0.06495830201916653,0.0016563533458155148,0.08920771089980953,0.0005489291927355426,0.06612086544805824,0.00028395592847548884,0.00011600916465279805
0.000364806913100371,0.06795699418703452,0.0018813164318636473,0.08920772017487313,0.0005828220528825691,0.0661208663959326,0.00031168677665834987,0.00012296678607375976
0.00039069438430778413,0.07095568635490251,0.00210627951791178,0.08920772944993674,0.0006167149130295956,0.06612086734380697,0.0003394176248412109,0.00012992440749472146
0.0004165818555151973,0.07395437852277051,0.0023312426039599123,0.08920773872500035,0.0006506077731766221,0.06612086829168133,0.00036714847302407193,0.00013688202891568317
0.0004424693267226104,0.0769530706906385,0.002556205690008045,0.08920774800006395,0.0006845006333236486,0.0661208692395557,0.00039487932120693296,0.00014383965033664488
0.00046835679793002355,0.0799517628585065,0.0027811687760561773,0.08920775727512756,0.0007183934934706751,0.06612087018743006,0.000422610169389794,0.00015079727175760658
0.0004942442691374366,0.08295045502637449,0.00300613186210431,0.08920776655019116,0.0007522863536177016,0.06612087113530442,0.000450341017572655,0.0001577548931785683
0.0005201317403448497,0.08594914719424249,0.0032310949481524423,0.08920777582525477,0.0007861792137647282,0.06612087208317878,0.00047807186575551605,0.00016471251459953
0.0005460192115522628,0.08894783936211048,0.003456058034200575,0.08920778510031838,0.0008200720739117547,0.06612087303105314,0.0005058027139383771,0.0001716701360204917
0.0005719066827596759,0.09194653152997848,0.0036810211202487073,0.08920779437538198,0.0008539649340587812,0.0661208739789275,0.0005335335621212382,0.0001786277574414534
0.000597794153967089,0.09494522369784647,0.00390598420629684,0.08920780365044559,0.0008878577942058077,0.06612087492680187,0.0005612644103040993,0.00018558537886241512
0.0006236816251745021,0.09794391586571446,0.004130947292344972,0.0892078129255092,0.0009217506543528342,0.06612087587467623,0.0005889952584869604,0.00019254300028337683
0.0006495690963819152,0.10094260803358246,0.004355910378393104,0.0892078222005728,0.0009556435144998607,0.06612087682255059,0.0006167261066698215,0.00019950062170433853
0.0006754565675893282,0.10394130020145045,0.004580873464441236,0.0892078314756364,0.0009895363746468871,0.06612087777042495,0.0006444569548526826,0.00020645824312530024
0.0007013440387967413,0.10693999236931845,0.0048058365504893685,0.08920784075070001,0.0010234292347939137,0.06612087871829932,0.0006721878030355436,0.00021341586454626195
0.0007272315100041544,0.10993868453718644,0.0050307996365375005,0.08920785002576362,0.0010573220949409402,0.06612087966617368,0.0006999186512184047,0.00022037348596722366
0.0007531189812115675,0.11293737670505444,0.005255762722585633,0.08920785930082722,0.0010912149550879667,0.06612088061404804,0.0007276494994012658,0.00022733110738818536
0.0007790064524189806,0.11593606887292243,0.005480725808633765,0.08920786857589083,0.0011251078152349932,0.0661208815619224,0.0007553803475841269,0.00023428872880914707
0.0008048939236263937,0.11893476104079043,0.005705688894681897,0.08920787785095444,0.0011590006753820197,0.06612088250979677,0.000783111195766988,0.00024124635023010878
0.0008307813948338068,0.12193345320865842,0.005930651980730029,0.08920788712601804,0.0011928935355290462,0.06612088345767113,0.0008108420439498491,0.0002482039716510705
0.0008566688660412198,0.12493214537652642,0.006155615066778161,0.08920789640108165,0.0012267863956760727,0.06612088440554549,0.0008385728921327101,0.0002551615930720322
0.0008825563372486329,0.1279308375443944,0.006380578152826293,0.08920790567614525,0.0012606792558230993,0.06612088535341985,0.0008663037403155712,0.0002621192144929939
0.000908443808456046,0.1309295297122624,0.006605541238874425,0.08920791495120886,0.0012945721159701258,0.06612088630129422,0.0008940345884984323,0.0002690768359139556
