Column1,Column2,Column3
0.00022934318216041294,0.0002739443814745529,0.000476800173549093
0.000134201723594042,2.9832994788210698e-5,0.0001740264928595626
0.0002151802926220491,5.6541168943743916e-5,0.00018963101740821484
0.9013900930130269,0.16300795976074858,0.12007295035404321
0.00021143699485574709,5.2469295501549095e-5,0.0008822931140911704
0.09761215565759553,0.8362950880369063,0.8291539014674046
0.00013402234638637162,0.00019216782872037203,0.00108294072865901
7.356678975901495e-5,9.199653291683293e-5,0.04796745665198494
0.0017827697070525912,0.0005273142510220777,0.0018900080286612677
0.40145824318416923,0.0004462031527719376,0.0005639662906319076
0.0018915019511216906,0.0004916916289818302,0.00024378834434645745
0.001612647279256529,0.49788822279737877,0.002177993513579686
0.0014215044223021744,0.0007008317089579298,0.002882138166927644
0.5911223623450181,0.0008968774770156411,0.005710139222231305
0.00041297160628229465,0.4983773835324941,0.4134621070109618
0.00029799950479727746,0.0006714754513776115,0.5730698594226599
0.005147961381689892,0.001306138395188506,0.003115890341944864
0.9685939896523544,0.0008253674607872845,0.0021731799424190255
0.01692543128649357,0.0005414381425787155,0.0003877760223917551
0.0018991702552611247,0.001195243432414907,0.012765362426684534
0.00301049743802381,0.000993980014521652,0.005529072221096076
0.0010003378874445296,0.000382269791225783,0.0019036774852671367
0.0023093515161823203,0.7928786314848622,0.9727286392035428
0.00111326058255036,0.20187693127842093,0.0013964023566538876
0.04301542078831448,0.011029283105031882,0.07199604532843874
0.034412629153766326,0.005024755149541245,0.23266345862375976
0.8425319140406865,0.005917421746932809,0.052119954507057295
0.010152699268064726,0.005846173173408028,0.3318050954232443
0.018545376344561822,0.4853939886770181,0.26063132591597366
0.013032150049396545,0.0014465163289026708,0.011908798265455517
0.023635557913464597,0.02020684945785907,0.01884895490245847
0.014674252441745115,0.46513501236130617,0.020026367033612227
0.06117501488119238,0.04523669325457041,0.06372933093957762
0.07405334216874943,0.03194459096941152,0.028437213015267485
0.04928049858031324,0.03600248820793369,0.10123798857971421
0.0533991869381181,0.03263368812357299,0.20785936404214797
0.3436103765611283,0.8080568105639279,0.04051926335834778
0.02755902543013621,0.02092966646836862,0.2710706432803427
0.338706128985948,0.01010874024938861,0.15637718630427425
0.05221642645441432,0.015087322162826489,0.13076901048032785
0.061055566982654526,0.0333670161501925,0.18399704423126206
0.18521457450804793,0.38281098509832745,0.2100451663821683
0.1375926307896961,0.17141871982723308,0.15936991167012607
0.10757644334721879,0.0680720908590607,0.17044884764391005
0.05491298677792667,0.0821529279121808,0.045121875064027255
0.07294964831398507,0.15732463852866665,0.1368995812938274
0.059553381602536135,0.053904788006897755,0.03155710298411458
0.3211447676779348,0.050948833617440965,0.06256047073056409
