Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5230053851873195e-7,6.71309134377609e-7,2.6350698491599093e-7,0.003029039033478566,6.287806140785357e-7,0.00030207684128779054,3.658017381409815e-7,1.357595569453563e-7
3.046010770374639e-7,1.342618268755218e-6,5.270139698319819e-7,0.006058078066957132,1.2575612281570715e-6,0.0006041536825755811,7.31603476281963e-7,2.715191138907126e-7
4.569016155561959e-7,2.013927403132827e-6,7.905209547479727e-7,0.009087117100435698,1.8863418422356073e-6,0.0009062305238633716,1.0974052144229444e-6,4.0727867083606887e-7
6.092021540749278e-7,2.685236537510436e-6,1.0540279396639637e-6,0.012116156133914265,2.515122456314143e-6,0.0012083073651511622,1.463206952563926e-6,5.430382277814252e-7
7.615026925936597e-7,3.356545671888045e-6,1.3175349245799547e-6,0.01514519516739283,3.1439030703926785e-6,0.0015103842064389528,1.8290086907049075e-6,6.787977847267815e-7
9.138032311123916e-7,4.027854806265654e-6,1.5810419094959457e-6,0.018174234200871397,3.772683684471214e-6,0.0018124610477267434,2.194810428845889e-6,8.145573416721377e-7
1.0661037696311237e-6,4.699163940643263e-6,1.8445488944119367e-6,0.021203273234349965,4.40146429854975e-6,0.002114537889014534,2.5606121669868704e-6,9.50316898617494e-7
1.2184043081498556e-6,5.370473075020872e-6,2.1080558793279275e-6,0.02423231226782853,5.030244912628286e-6,0.0024166147303023243,2.926413905127852e-6,1.0860764555628503e-6
1.3707048466685875e-6,6.041782209398481e-6,2.3715628642439182e-6,0.027261351301307093,5.659025526706822e-6,0.0027186915715901147,3.2922156432688335e-6,1.2218360125082067e-6
1.5230053851873194e-6,6.71309134377609e-6,2.635069849159909e-6,0.030290390334785658,6.287806140785358e-6,0.003020768412877905,3.658017381409815e-6,1.3575955694535631e-6
1.6753059237060514e-6,7.3844004781536994e-6,2.8985768340758998e-6,0.03331942936826422,6.916586754863894e-6,0.0033228452541656955,4.023819119550797e-6,1.4933551263989195e-6
1.8276064622247833e-6,8.055709612531308e-6,3.1620838189918905e-6,0.03634846840174279,7.54536736894243e-6,0.003624922095453486,4.389620857691778e-6,1.629114683344276e-6
1.9799070007435152e-6,8.727018746908917e-6,3.4255908039078813e-6,0.03937750743522135,8.174147983020965e-6,0.003926998936741277,4.755422595832759e-6,1.7648742402896323e-6
2.1322075392622474e-6,9.398327881286526e-6,3.689097788823872e-6,0.042406546468699916,8.802928597099501e-6,0.004229075778029067,5.12122433397374e-6,1.9006337972349887e-6
2.2845080777809795e-6,1.0069637015664135e-5,3.952604773739863e-6,0.04543558550217848,9.431709211178037e-6,0.0045311526193168574,5.487026072114721e-6,2.036393354180345e-6
2.4368086162997116e-6,1.0740946150041744e-5,4.216111758655854e-6,0.048464624535657044,1.0060489825256573e-5,0.004833229460604648,5.852827810255702e-6,2.1721529111257015e-6
2.5891091548184438e-6,1.1412255284419353e-5,4.479618743571845e-6,0.05149366356913561,1.068927043933511e-5,0.005135306301892438,6.218629548396683e-6,2.307912468071058e-6
2.741409693337176e-6,1.2083564418796962e-5,4.743125728487836e-6,0.05452270260261417,1.1318051053413645e-5,0.005437383143180229,6.5844312865376645e-6,2.4436720250164143e-6
2.893710231855908e-6,1.2754873553174572e-5,5.006632713403826e-6,0.05755174163609274,1.1946831667492182e-5,0.005739459984468019,6.950233024678646e-6,2.5794315819617707e-6
3.04601077037464e-6,1.342618268755218e-5,5.270139698319817e-6,0.0605807806695713,1.2575612281570718e-5,0.006041536825755809,7.316034762819627e-6,2.715191138907127e-6
3.1983113088933723e-6,1.409749182192979e-5,5.533646683235808e-6,0.06360981970304987,1.3204392895649254e-5,0.0063436136670436,7.681836500960608e-6,2.8509506958524835e-6
3.3506118474121044e-6,1.4768800956307399e-5,5.797153668151799e-6,0.06663885873652843,1.383317350972779e-5,0.00664569050833139,8.04763823910159e-6,2.98671025279784e-6
