Column1,Column2,Column3
0.0003408894355993711,0.00025695706692507457,5.286967352467379e-6
0.00010064810920107417,4.2948660518194694e-5,6.809685691691147e-5
6.15544793414096e-5,1.7271650307727503e-5,0.0001583117084342644
0.9445063917440485,0.12835244772347817,0.13658675718615138
9.880071262039123e-5,5.846398625912337e-6,2.2766520162281736e-5
0.054780413622990735,0.8712142108289448,0.8629116976030929
2.6453660143847117e-5,2.7403109408926297e-5,0.00018848692360668402
8.484823605471161e-5,8.291456179118162e-5,5.8596234283022574e-5
0.003251240692817419,0.0006110289984338075,0.0005012825880097289
0.10462742543242956,0.0004495890304581876,0.0005451912517614309
0.005363304879174196,0.00016921417276463658,0.0002093290692464346
0.001154241516894703,0.747583874347719,0.35559994341311135
0.0025584734382014273,0.0002643703479560718,0.001023003813926262
0.881855239527119,0.00042323951463094,0.008097207435711075
0.0008525067609149598,0.249698312018497,0.0034009072244511294
0.00033756775244899356,0.0008003715695404866,0.6306231352037825
0.010999931775219043,0.0012851587810760025,0.0007368530856298215
0.9580422220271378,0.0006624889502990463,6.665085497875067e-5
0.020939046670073555,0.00024840411865853913,0.0005412140172913495
0.0007020243202880804,0.000524200704222257,0.00017303880621722948
0.0030975109532623345,0.0007048971369012741,0.0005679616158719692
0.002769745370186484,0.00044637105786886404,0.00033288275178175106
0.0020196630406997206,0.9912108424025257,0.9973046080264583
0.001429855843132947,0.0049176368484483155,0.0002767908417708147
0.09248066804630906,0.014324545976576335,0.015570314987555664
0.03503001009825909,0.0062913218736349525,0.011677699311312505
0.45924588164286967,0.017871138710325047,0.010715712910091407
0.040358347955193795,0.01158961348069805,0.30987160214427956
0.1733874053720636,0.015759298467716603,0.08179826079333284
0.02671876031116478,0.006225133924425456,0.02256720548898732
0.12491214015783142,0.18579501982183175,0.5414310172454398
0.04786678641630855,0.7421439277447918,0.006368187119000819
0.16762631738834016,0.07214407473525153,0.04153658105322956
0.04112525193422108,0.6051755688587669,0.04221501586828831
0.21208935062488354,0.07278868168291973,0.0217873005170404
0.07132064274810233,0.02640354237908088,0.011192519442441986
0.097728024614651,0.027826076856288497,0.7742769582943348
0.14814469326395613,0.04169020106666965,0.02770284605666273
0.18928975659770034,0.07208487133776292,0.06200734287433313
0.07267596282814542,0.08188698308325974,0.01928143589366904
0.09475453972898659,0.12356002168621502,0.07410875675472953
0.07861698126040675,0.03207409626817564,0.0647334963203783
0.19431655402326903,0.17333049717208895,0.007651580553492413
0.19269037689095736,0.2289506474619755,0.0665751067400497
0.1764761346106007,0.07086924049396608,0.005210101681605684
0.08602314358875206,0.20050307334664175,0.04632665254765221
0.13985726496646406,0.07024340349034329,0.6044674496511426
0.037265004930563325,0.10046902008059375,0.13092685575094956
