Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72
0.0557516521477846,0.16914564265604903,0.14781172126553166,0.09854114751035443,0.13554278654078694,0.09036185769385795,0.14675469967198507,0.06345375881440901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011846581759812549,0.000565200494906346,0.0006495768050976454,0.0010313547342435951,0.0005012182218985427,0.0008154104699773727,0.0003137376100725037,4.038460778978165e-5,0.00010648246352399223,0.0005120198341219365,0.0005775552186744863,0.0009129100263409685,0.00044780369548788927,0.0007233916282203541,0.00028443848268356974,3.678358860432731e-5,1.580457399359511e-5,7.606621126613944e-5,8.342407100118225e-5,0.00012992973751954623,6.523233022663545e-5,0.00010339807386357976,4.269373255348384e-5,5.7855198237964316e-6,0.00014047679876693153,0.0006653514976167208,0.0007138379373014536,0.0010873834615423364,0.0005630412843448363,0.0008690580218489636,0.0003812433474065556,5.72734009242434e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004915486814896466,0.014913157623904362,0.01303219795248245,0.008688131968321633,0.011950475984630336,0.007966983989753557,0.012939002943797032,0.00559456272221418
0.055711271638318204,0.16895732187562904,0.14759219175310817,0.09518696703686214,0.13537385777832783,0.08976078050676581,0.14664993644993535,0.06344011890594096,6.880295464812389e-7,4.02605170782126e-7,6.455408778661474e-7,0.002704170279039081,6.343109845672414e-7,0.0002928364669727866,4.0206703915911493e-7,2.207003692770449e-7,7.64477273868043e-8,4.4733907864680656e-8,7.172676420734969e-8,0.0003004633643376756,7.047899828524902e-8,3.25373852191985e-5,4.467411546212387e-8,2.452226325300498e-8,0.00012450049973431078,0.0005928572926935657,0.0006842543642563599,0.0010885447895095878,0.0005273625218966884,0.0008599704676086233,0.0003291193018166366,4.233152178213437e-5,0.00011148558457923858,0.0005348183565284234,0.0006066831101846442,0.0009602560179426928,0.00046969985479711814,0.000760387958324066,0.0002970344285561325,3.83592201548304e-5,1.6449295123090724e-5,7.9148929920397e-5,8.749238211129479e-5,0.00013684097276082312,6.824997704672704e-5,0.00010876482580263091,4.4297585495116473e-5,5.927229223045205e-6,0.0001457819446396295,0.0006922097306136559,0.0007490160389044168,0.0011484377492930764,0.0005890421971073614,0.0009164506787602319,0.0003946160606473809,5.794164335059083e-5,1.2573888760344812e-10,2.2712512994963136e-9,2.2008550297252248e-8,3.35254437389875e-8,2.000843712044214e-7,3.088315771447265e-7,9.240905065587019e-7,9.157610419201804e-7,0.0049381150511564826,0.01502063252214953,0.013147936325331613,0.008865143703133701,0.012041440853845403,0.008108062756491279,0.012999441130386417,0.005602709149639321
0.05566896478761351,0.16876029064691747,0.14736188535124528,0.09182718847474654,0.1351967472750167,0.08914748749022582,0.14654024070884203,0.06342584299803598,1.3760590929624777e-6,8.05210341564252e-7,1.2910817557322947e-6,0.005408340558078162,1.2686219691344828e-6,0.0005856729339455732,8.041340783182299e-7,4.414007385540898e-7,1.528384497915709e-7,8.94157672859503e-8,1.4334195282591504e-7,0.0005998056924617445,1.4086615536739418e-7,6.497040262085476e-5,8.931495029313715e-8,4.9039103058453356e-8,0.00013075093667752418,0.0006213847545983132,0.000719878922182837,0.0011362423795980205,0.000554277564131615,0.000904219298375915,0.00034507331788512035,4.436255147703258e-5,0.00011685658957301704,0.0005593379480603683,0.0006378235330989586,0.0010111066753809542,0.0004931305176180956,0.0008000864157709764,0.0003106100474177327,4.006386598047766e-5,1.714862993190711e-5,8.244452572553292e-5,9.180042086660053e-5,0.00014406771698021262,7.145792402169735e-5,0.00011438649590818236,4.604373336391819e-5,6.101380600026975e-6,0.0001515087763297038,0.0007206323035865292,0.0007860778332473659,0.0012120381783386391,0.0006165181467880677,0.0009658748845474336,0.0004090482364246461,5.887614284312948e-5,2.5622633971336546e-10,4.6341861629659115e-9,4.5101687134437455e-8,6.893327042879542e-8,4.0940852006899146e-7,6.345047789117611e-7,1.8805949488276064e-6,1.8422068060802122e-6,0.004961609742668955,0.015132448878681329,0.013269367664052121,0.00905199882946781,0.01213660773315444,0.00825676745134811,0.013062025700587312,0.005610969068180992
0.055624624432608884,0.16855406566166653,0.1471202444817983,0.08846216490425286,0.13501102154255964,0.08852145679739966,0.14642532989721657,0.06341089360764092,2.0640886394437168e-6,1.207815512346378e-6,1.936622633598442e-6,0.008112510837117243,1.902932953701724e-6,0.0008785094009183598,1.2062011174773447e-6,6.621011078311346e-7,2.2916654014854923e-7,1.3404064614829717e-7,2.148343656643049e-7,0.0008979150270901251,2.1115237394932844e-7,9.728867010004003e-5,1.339193009403883e-7,7.354999745667909e-8,0.00013726313738408446,0.000651019387784206,0.0007567396237223745,0.0011768971982090634,0.0005821783647028004,0.0009487773972855851,0.0003617199769439302,4.649133628162306e-5,0.0001225579039382497,0.0005853635066793217,0.0006707047999418858,0.0010618305844561546,0.0005179023284826873,0.0008416735857504557,0.00032506464637551997,4.188674483413836e-5,1.7904803168538516e-5,8.597399916453252e-5,9.637503061981213e-5,0.0001516820546382217,7.48747711235085e-5,0.00012031576462705282,4.793888126644739e-5,6.3054514530321805e-6,0.00015768409494704911,0.0007507989710782504,0.0008252262700556377,0.0012786359029328099,0.0006456187162527599,0.0010176693705053529,0.000424619697152325,6.007054005067845e-5,3.9183980161652154e-10,7.094144638813181e-9,6.933748720410193e-8,1.0630198091089326e-7,6.284966210059313e-7,9.777415437996016e-7,2.8720813434780567e-6,2.783594554043389e-6,0.00498604059749751,0.01524886784118859,0.013396802249464363,0.00924911462764512,0.012236219752305148,0.00841343114939146,0.013126930487781515,0.005619381727845611
0.05557815493517997,0.16833819435189815,0.14686679338323244,0.08509247689950462,0.1348162846560114,0.08788226591182938,0.14630494166072172,0.06339523502917209,2.7521181859249554e-6,1.610420683128504e-6,2.5821635114645894e-6,0.010816681116156324,2.5372439382689655e-6,0.0011713458678911464,1.6082681566364597e-6,8.828014771081796e-7,3.0542596853211186e-7,1.786032406239253e-7,2.861920718100692e-7,0.0011946729903997452,2.8132791302551405e-7,0.00012948115767592486,1.784837189804816e-7,9.805438283069419e-8,0.0001440585441773356,0.0006818999171410971,0.0007949618343307361,0.0012120434542428895,0.0006111814266728184,0.0009939906429414426,0.00037912529417799003,4.872587183036831e-5,0.000128575079632961,0.0006128047027478467,0.0007052101034204797,0.0011104653572473725,0.0005439347758403889,0.0008847302351723509,0.0003403586635099188,4.382383533178057e-5,1.8717873172712734e-5,8.974389481945468e-5,0.00010122471687340366,0.00015958221719954605,7.850619283502908e-5,0.00012655729086723862,4.998374403423562e-5,6.537083216387488e-6,0.0001643226628632176,0.0007828170651081941,0.0008665760319561994,0.0013478033422821385,0.0006764299849699935,0.0010719443967366128,0.0004413769386220737,6.151689163692879e-5,5.329807079116169e-10,9.65708038755676e-9,9.478028440228943e-8,1.4572398569807422e-7,8.579260047314125e-7,1.3393841830751532e-6,3.901311187632833e-6,3.744079865859957e-6,0.0050114814444023464,0.015370179705145695,0.013530584044407884,0.009456986337304164,0.012340544523189565,0.0085784449902246,0.013194341424368998,0.0056279850068519715
0.055529473707424476,0.1681122610830514,0.1466011475268091,0.08171892693918116,0.13461218464637753,0.08722960179474418,0.14617883739769272,0.06337883375427439,3.440147732406194e-6,2.01302585391063e-6,3.227704389330737e-6,0.013520851395195405,3.171554922836207e-6,0.001464182334863933,2.0103351957955748e-6,1.1035018463852245e-6,3.8161037267722467e-7,2.230979127172664e-7,3.574025827517322e-7,0.0014899568797046927,3.5138247628935757e-7,0.00016153633044924776,2.230045394030297e-7,1.2255165726974315e-7,0.00015113947126361074,0.0007140888103131468,0.0008345441500436682,0.0012425628767204766,0.0006413262727382705,0.0010399978954240036,0.00039731281907844936,5.106969005544751e-5,0.00013490362447113053,0.0006416347738541542,0.0007412895226750907,0.001156010180267843,0.0005712019811530023,0.0009290476923102572,0.0003564818679402091,4.587446187801872e-5,1.958726336482511e-5,9.375525190504034e-5,0.00010635085543905428,0.0001676074600410878,8.235299611458962e-5,0.00013309657319483348,5.2177159998802746e-5,6.794330797285292e-6,0.0001714340200437825,0.00081675926525903,0.0009102002014122988,0.0014187274296781735,0.0007090084225735314,0.001128701032175652,0.00045935134805535183,6.320740510681966e-5,6.800637067969903e-10,1.2329313459494755e-8,1.2149794843931183e-7,1.8727851243219255e-7,1.0983045914704376e-6,1.7203141904310427e-6,4.971158678924658e-6,4.727691313268847e-6,0.005038008091827098,0.015496690680401722,0.013671074388789076,0.009676026999021233,0.012449862496427698,0.00875221591016923,0.013264450697318532,0.005636815266836439
0.055478510700039785,0.16787588627139344,0.1463230097693226,0.0783425109904981,0.13439841236020272,0.08656325587601779,0.14604680155861993,0.0633616584240511,4.128177278887433e-6,2.415631024692756e-6,3.873245267196884e-6,0.016225021674234487,3.8058659074034485e-6,0.0017570188018367198,2.41240223495469e-6,1.3242022156622693e-6,4.577131250713904e-7,2.675187266627646e-7,4.2845301664890806e-7,0.0017836416478922276,4.213052976978597e-7,0.00019344228579509586,2.6747790784394243e-7,1.4704118384048213e-7,0.00015849503850976429,0.0007475947767930099,0.0008753981797372042,0.0012688961079832905,0.0006725984070793896,0.0010867945514098927,0.00041627637362722035,5.352317227347006e-5,0.0001415409079042939,0.0006718518478207331,0.0007789061368446821,0.0011979827852989944,0.0005996962147245357,0.0009745126521528546,0.000373433450137551,4.80391313888959e-5,2.051234755719194e-5,9.800770214948101e-5,0.0001117523365314373,0.00017559401079689512,8.641467610982027e-5,0.00013991375343473208,5.451781686330587e-5,7.075703491568931e-6,0.00017902542374274706,0.0008526825424597706,0.0009561508776942285,0.0014904777092938585,0.0007433971472089239,0.0011878931599048717,0.0004785678278616479,6.513517301043511e-5,8.33511985565475e-10,1.5117412004759992e-8,1.495606022526971e-7,2.3101972085297383e-7,1.350260368699697e-6,2.121413439420275e-6,6.084574094040682e-6,5.7383328715422045e-6,0.0050656974748939905,0.015628716910084807,0.013818644691072548,0.009906501492603784,0.012564461820476026,0.008935147383530385,0.013337454307151676,0.00564590747327881
0.05542520725874852,0.16762872344443405,0.14603216218484222,0.07496438469690707,0.13417469804438636,0.08588311433095538,0.14590863970331772,0.0633436796528347,4.816206825368671e-6,2.8182361954748823e-6,4.518786145063031e-6,0.01892919195327357,4.44017689197069e-6,0.0020498552688095065,2.814469274113805e-6,1.544902584939314e-6,5.337273914098541e-7,3.1185948090287323e-7,4.993302411313256e-7,0.0020756016206780977,4.910852170801606e-7,0.00022518687420067408,3.1189980449526335e-7,1.7152229346774054e-7,0.00016610605514129015,0.0007823909462279953,0.0009173813713790331,0.0012911998330013292,0.0007049480430268572,0.0011342828139302224,0.00043599042192241295,5.6084618512670524e-5,0.00014848192120499835,0.0007034570238017242,0.0008180078779342168,0.0012361552456818165,0.0006294077122775631,0.0010210409140849796,0.00039121106656330254,5.03183228234313e-5,2.149254222429249e-5,0.00010250088841076552,0.00011742674073494865,0.00018339808893231863,9.069052151089319e-5,0.00014698904313218889,5.7004693704083636e-5,7.380102836648924e-6,0.00018710257207481964,0.0008906358614806303,0.0010044649009630607,0.0015621388656039074,0.0007796317944387648,0.0012494552583804724,0.0004990477828868917,6.729432171270782e-5,9.937552273800652e-10,1.8028138650084528e-8,1.790399750681106e-7,2.769730835390962e-7,1.6144366465148079e-6,2.543547415322533e-6,7.244568070275933e-6,6.7797980707292605e-6,0.005094627339197791,0.01576658202969442,0.013973673017874048,0.010148510161160846,0.012684636242979223,0.00912763182661301,0.013413551182954873,0.005655295412096029
0.05536951501929743,0.16737045659307687,0.14572845789630018,0.07158583173208478,0.133940808137713,0.08518914855989253,0.14576417672983355,0.06332486988050907,5.50423637184991e-6,3.2208413662570085e-6,5.164327022929178e-6,0.02163336223231265,5.074487876537931e-6,0.002342691735782293,3.21653631327292e-6,1.765602954216359e-6,6.096461816456259e-7,3.561137367269388e-7,5.700209966954962e-7,0.00236571196800999,5.607107477197291e-7,0.0002567578056214425,3.562660654341797e-7,1.9599428755169806e-7,0.00017394848049900245,0.0008184276020124107,0.0009603205332387925,0.0013094574470044035,0.0007383033153146323,0.0011823075238960434,0.0004564173286017414,5.87509851681817e-5,0.00015571755992626,0.000736443489051814,0.0008585162431469842,0.0012704052219934215,0.0006603152171522114,0.001068543153242011,0.00040980576401932416,5.271190470676056e-5,2.2527193777681255e-5,0.00010723458950410891,0.00012337001403592336,0.0001909018591278992,9.51795784919115e-5,0.0001543039560121347,5.963692268512344e-5,7.706723930050406e-6,0.00019566927542781075,0.0009306619165952406,0.0010551624687819285,0.0016328660473676104,0.0008177410546579691,0.0013133115459956967,0.0005208092401848858,6.967986746710342e-5,1.1612282157093656e-9,2.1068423168886613e-8,2.100089319412087e-7,3.251358527033489e-7,1.8914893985927836e-6,2.9875583194465783e-6,8.45420312783711e-6,7.855786525622211e-6,0.00512487604385382,0.015910616104098038,0.0141365417376334,0.010401995794569022,0.01281068406602267,0.009330048038760159,0.013492942797666984,0.005665011908216765
0.055311395099146766,0.16710079867739536,0.1454118146211393,0.06820823671984012,0.1336965431984122,0.08448140772057333,0.14561325579689174,0.06330520330929991,6.192265918331149e-6,3.6234465370391347e-6,5.809867900795325e-6,0.024337532511351734,5.708798861105172e-6,0.00263552820275508,3.618603352432035e-6,1.9863033234934037e-6,6.854623967872127e-7,4.0027484586505836e-7,6.405120073630944e-7,0.00265384999990984,6.301701404393734e-7,0.0002881427470116263,4.0057240295895223e-7,2.2045644056073801e-7,0.0001819956070933129,0.0008556401516813117,0.001004026973524831,0.0013235539619483915,0.0007725786110468896,0.0012306797905547117,0.00047751186619671615,6.151832908693375e-5,0.0001632343483382201,0.0007707921661589967,0.0009003247041771692,0.0013006385018675451,0.0006923828060911188,0.0011169100354133414,0.00042920032375910473,5.5218918083135284e-5,2.3615420101877998e-5,0.00011220834666466912,0.000129575738907351,0.00019801151737849028,9.988021748152563e-5,0.00016184076431500366,6.241346718361543e-5,8.054956260112566e-6,0.00020472678441002965,0.0009727961826409908,0.0011082433920760147,0.001701899291165004,0.0008577450067733793,0.0013793761916964461,0.0005438658085754702,7.228746033382235e-5,1.3363691446487092e-9,2.424534107623356e-8,2.4254096064473923e-7,3.754792326980007e-7,2.182084794132327e-6,3.4542614230774646e-6,9.716585482458698e-6,8.96991816444243e-6,0.005156522292789249,0.016061154826599332,0.014307634899395277,0.010666759455628649,0.012942907163774463,0.009542760163779139,0.013575832764653654,0.0056750890027729125
