"","1","2","3","4","5","6"
"1",0,0,0,0,9.38280699022143e-06,1.58218416905578e-125
"2",0,0.262348781834389,0.520832938554912,0.332030004791914,0.0104336766210747,7.61924261562465e-23
"3",0,0.35760339445632,3.26272401033449,2.11045774518095,0.0764230720511697,1.45285576485709e-05
"4",0,0.248606790408811,2.30149017837624,2.57408568119038,0.0936037977062376,7.43130390776826e-06
"5",3.56449907674395e-06,0.0120255837890142,0.128289200158855,0.144087601058788,0.00547263621368168,9.4319706626566e-06
"6",1.39013642493468e-125,2.03102497448825e-22,5.64056711970313e-05,2.64565267188349e-05,2.18140902568379e-05,3.57848703346556e-43
