"","1 0","2 0","3 0","3 1","4 0","4 1","5 0","6 0"
"1",1.19659763210904,0.102500182813624,0.0459139103926223,0.0602149644493407,0.0659639153496838,0.0865100529176181,0.0154018543721843,6.09721973481103e-95
"2",0.31097660116718,5.12681055705728,0.284275205473419,0.372819941604484,0.557841061717797,0.731594835039734,0.0749251242940129,0.00924989179391416
"3",0.162305841799394,0.331227036253668,0.203301396953323,0.266624782889604,0.0757055263893701,0.0992859362483543,0.0194344650990148,0.00172543624688996
"4",0.053215030098162,0.108599028279891,0.0666561957224009,0.0874179616031487,0.0248214840620886,0.032552765983067,0.00637195577016879,0.000565716802259002
"5",0.213827633877382,0.596025458808135,0.069421679928337,0.091044826135524,0.113964109112477,0.149461126704888,0.0257934516261678,0.000268892882015549
"6",0.0701074209434039,0.195418183215782,0.022761206533881,0.0298507626673849,0.037365281676222,0.0490036480999633,0.00845686938562879,8.81616006608358e-05
"7",0.0405421978668909,0.0650067831544036,0.0144716149595878,0.0189791671601152,0.0209452878875432,0.0274692300164501,0.0337330888143728,0.00678337544327877
"8",6.93955238251228e-95,0.00347002969591082,0.000555531461861097,0.00072856585162111,9.44107642194133e-05,0.000123817395697591,0.00293299410708796,2.85839041316665e-113
