"","1 0","2 0","3 0","3 1","4 0","4 1","5 0","6 0"
"1",0.619698738639876,0.246873943734217,0.346592393307963,0.454547401059623,0.143841123024685,0.188644095770078,0.114870672733597,0.040577961241018
"2",0.748993980613661,2.00057794023376,0.671126015847875,0.880165266685738,0.859018620184092,1.12658179696274,0.388361511416962,0.195217554575993
"3",1.2252053827712,0.781971402718093,0.964759669895481,1.26525858346948,0.388419899753206,0.50940314721732,0.259963716210884,0.0704254532621588
"4",0.401706682875805,0.256384066464948,0.316314645867371,0.41483887982606,0.12735078680433,0.167017425317154,0.0852340053150441,0.0230903125449701
"5",0.466273216615259,0.917818716398051,0.356179571617773,0.467120749662653,0.777242519268629,1.01933445149984,0.23401235408465,0.151822193336339
"6",0.152876464464019,0.300924169310836,0.116780187415663,0.153154344151689,0.25483361287496,0.334208016885194,0.0767253619949674,0.0497777683069965
"7",0.302373300677293,0.336951493855797,0.193578510409231,0.253873456274402,0.190027150944471,0.24921593566488,0.761693578967999,0.0815772710602238
"8",0.0461838181753383,0.0732344471302335,0.0226745874114308,0.0297371638182699,0.0533061685787668,0.0699097292836286,0.035272359210049,0.130506440915024
