"","1 0","2 0","3 0","3 1","4 0","4 1","5 0","6 0"
"1",0,0,0,0,0,0,1.78224953837198e-06,6.95068212467338e-126
"2",0,0.131174390917194,0.0634635653741925,0.640154224644029,0.0441200322484772,0.445036847028118,0.00601279189450709,1.01551248724413e-22
"3",0,0.0739454172022406,0.164416723962329,1.6584643460548,0.115977776288012,1.16986278690516,0.0182138987879855,8.00821257735629e-06
"4",0,0.186471052075215,0.4146160865137,4.18221443787732,0.292465696726291,2.95008876697824,0.0459307012914418,2.01946230211593e-05
"5",0,0.0471400624087285,0.106351180003117,1.07275972872709,0.12971453716561,1.30842489662702,0.0204568816318033,3.75617354650125e-06
"6",0,0.118874939987228,0.268189932181774,2.70522018548572,0.327106224156756,3.29950626105945,0.0515869188975909,9.47208981291619e-06
"7",4.69140349511072e-06,0.00521683831053733,0.0135627365522909,0.13680673391876,0.0166117850867551,0.167562353918573,0.00273631810684084,1.0907045128419e-05
"8",7.91092084527892e-126,3.80962130781233e-23,2.57837057034823e-06,2.60079118400343e-05,1.31882708239715e-06,1.33029514398321e-05,4.7159853313283e-06,1.78924351673278e-43
